invest,dir_like,time,film_fb_like,IMDB,Box_office,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Western
400000,25,90,426,7.1,1689999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,0,106,29000,7.1,32154410,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
23000,0,100,2000,7.1,1227508,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
230000000,464,153,56000,7,262030663,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150000000,365,124,150000,7,652177271,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
190000000,395,123,129000,7,202351611,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
190000000,0,131,83000,7,101785482,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000,4000,124,18000,7,312057433,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180000000,171,97,89000,7,241407328,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
150000000,0,115,63000,7,181015141,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130000000,0,124,97000,7,126464904,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120000000,364,124,71000,7,89021735,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100000000,0,140,0,7,97030725,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
80000000,0,101,16000,7,55673333,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100000000,2000,122,27000,7,24985612,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
95000000,0,105,56000,7,201148159,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
100000000,97,90,0,7,124870275,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
90000000,107,94,0,7,196573705,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92000000,0,121,0,7,110416702,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92000000,12000,114,0,7,26871,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
90000000,107,96,19000,7,143618384,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
70000000,218,136,0,7,37901509,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
66000000,38,121,0,7,83892374,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
70000000,59,99,0,7,101217900,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
60000000,473,111,0,7,106126012,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
60000000,188,130,38000,7,80033643,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60000000,28,92,12000,7,55994557,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
55000000,116,108,0,7,166225040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53000000,108,123,44000,7,62563543,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50000000,3000,112,74000,7,218628680,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50000000,174,106,24000,7,91439400,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50000000,79,128,0,7,50815288,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48000000,0,123,0,7,37339525,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
45000000,611,114,0,7,6565495,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45000000,255,103,0,7,24520892,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
42000000,50,124,11000,7,116006080,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45000000,91,84,0,7,106793915,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
31115000,311,251,0,7,57750000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41000000,161,110,0,7,116724075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40000000,0,123,13000,7,94125426,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40000000,99,109,42000,7,37371385,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40000000,0,135,3000,7,29077547,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
39200000,584,126,58000,7,4563029,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
39000000,13000,87,25000,7,35287788,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
37000000,1000,96,0,7,60338891,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36000000,415,116,0,7,71026631,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
37000000,43,118,35000,7,150368971,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32000000,503,101,11000,7,60328558,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
30000000,118,114,0,7,12831121,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
30000000,529,108,0,7,8535575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,108,88,0,7,2975649,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28000000,17000,134,0,7,5532301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30000000,0,133,0,7,148734225,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27000000,234,117,0,7,87341380,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26000000,72,121,0,7,65703412,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25000000,198,85,0,7,80034302,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25000000,44,124,10000,7,36447959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,241,132,43000,7,1865774,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25000000,0,122,0,7,11538204,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22000000,109,127,0,7,217631306,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
20000000,102,127,0,7,75597042,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22000000,235,133,0,7,51483949,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20000000,122,94,0,7,121697350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,1000,109,49000,7,26003149,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,78,125,0,7,5749134,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
20000000,18,119,0,7,4234040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,162,135,0,7,4001121,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20000000,14,118,0,7,2246000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,79,132,1000,7,8600000,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17000000,116,68,0,7,53868030,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17000000,70,97,0,7,86049418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,97,112,0,7,6615578,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16000000,9,100,0,7,15500000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20000000,0,101,23000,7,2319187,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15000000,35,100,0,7,28637507,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
15000000,92,107,49000,7,13766014,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15000000,153,116,0,7,9396487,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12500000,50,118,0,7,1089445,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11000000,80,95,0,7,101736215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,0,103,0,7,42365600,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12000000,192,99,0,7,21133087,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
12000000,83,93,0,7,27829874,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12000000,67,109,0,7,8134217,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12000000,40,109,305,7,2326407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12215500000,584,110,7000,7,2201412,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
12000000,20,97,0,7,3950294,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13800000,17000,119,0,7,52293982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,221,92,0,7,38624000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6400000,64,99,17000,7,14597405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,2,108,1000,7,11703287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,13000,106,20000,7,14479776,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10000000,64,120,0,7,5004648,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9000000,92,130,0,7,63600000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000000,37,126,1000,7,17804273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8000000,46,120,0,7,16938179,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9000000,23,99,838,7,4681503,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8500000,319,119,0,7,4440055,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50000000,79,128,0,7,50815288,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7000000,0,118,0,7,1330827,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5000000,13,95,0,7,34099640,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7000000,1000,106,10000,7,9190525,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50000000,8,107,0,7,700000,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6800000,3,108,1000,7,49526,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000,0,122,0,7,8596914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000,129,99,0,7,2077046,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5000000,3,150,0,7,6157157,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,52,116,507,7,1980338,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
5000000,52,112,13000,7,2445646,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5000000,263,91,0,7,2221809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3200000,47,101,762,7,8243880,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4000000,60,99,872,7,562059,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9500000,0,106,10000,7,58214,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3768785,24,107,456,7,8000000,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
95000000,0,105,56000,7,201148159,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2500000,7,107,500,7,1282084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,589,129,10000,7,34522221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,453,116,0,7,3335839,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6000000,0,96,857,7,371081,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3000000,89,95,24000,7,1028658,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60000000,188,130,38000,7,80033643,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1000000,385,86,0,7,14564027,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1000000,112,94,671,7,1744858,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1000000,4,97,166,7,464655,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
750000,365,86,31000,7,4007792,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
100000,135,92,21000,7,1316074,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
100000,467,81,471,7,5228617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,56,90,0,7,110536,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7000,291,77,19000,7,424760,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
250000000,0,183,197000,6.9,330249062,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180000000,80,150,0,6.9,291709845,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
175000000,452,123,80000,6.9,161087183,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000,59,96,0,6.9,114053579,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
150000000,14000,124,0,6.9,133382309,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145000000,50,92,11000,6.9,111505642,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
145000000,35,93,17000,6.9,216366733,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
140000000,394,124,46000,6.9,176636816,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126000000,0,136,0,6.9,35799026,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
100000000,21,91,0,6.9,100117603,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
100000000,226,131,0,6.9,173005002,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
100000000,521,115,0,6.9,35024475,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
95000000,10,89,0,6.9,50802661,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
90000000,209,129,15000,6.9,64685359,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
20000000,468,129,0,6.9,37567440,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75000000,776,154,16000,6.9,306124059,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75000000,35,86,0,6.9,193136719,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80000000,107,115,0,6.9,195329763,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
72000000,0,152,0,6.9,27796042,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68000000,488,141,0,6.9,100614858,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
65000000,285,106,0,6.9,100468793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,2000,130,0,6.9,1987287,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
62000000,176,141,0,6.9,122012710,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
60000000,37,131,0,6.9,18208078,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55000000,159,114,0,6.9,16264475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48000000,58,155,0,6.9,165500000,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49000000,662,120,67000,6.9,31569268,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
45000000,176,117,0,6.9,83287363,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65000000,241,144,0,6.9,56083966,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,174,113,29000,6.9,61094903,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40000000,16000,134,16000,6.9,47034272,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40000000,335,129,39000,6.9,31836745,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20000000,154,105,0,6.9,80050171,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
25000000,47,101,0,6.9,876671,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
38000000,508,120,33000,6.9,58700247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
37000000,188,113,0,6.9,72279690,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36000000,84,93,0,6.9,50129186,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
35000000,91,106,31000,6.9,117528646,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35000000,19,109,0,6.9,52277485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,0,117,9000,6.9,7458269,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35000000,503,114,892,6.9,4651977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33000000,4000,97,21000,6.9,173381405,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
32000000,61,98,0,6.9,32701088,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32000000,10,75,643,6.9,3562749,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
32000000,0,132,625,6.9,2899970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31000000,96,101,0,6.9,24185781,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30250000,188,105,0,6.9,72077000,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
28000000,759,112,209,6.9,4554569,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28000000,136,101,0,6.9,67266300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,23,82,12000,6.9,49968653,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28000000,105,139,0,6.9,31600000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,115,117,0,6.9,28563179,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
30000000,776,130,15000,6.9,4463292,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13500000,10,110,0,6.9,13823741,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25000000,0,125,0,6.9,219200000,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
27000000,101,117,3000,6.9,24944213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,0,136,0,6.9,21554585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26000000,36,127,0,6.9,12188642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000000,597,115,0,6.9,32662299,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22000000,0,104,0,6.9,30059386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126000000,0,136,0,6.9,35799026,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
20000000,154,105,0,6.9,80050171,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
20000000,468,129,0,6.9,37567440,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000000,108,113,0,6.9,31146570,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30000000,160,114,0,6.9,18252684,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
20000000,0,114,0,6.9,3519627,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20000000,22,114,235,6.9,2353728,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0
2127519898,78,103,973,6.9,410388,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
18000000,55,114,0,6.9,119938730,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
18000000,655,111,0,6.9,13362308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17000000,541,98,0,6.9,1569918,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15000000,12000,110,19000,6.9,176781728,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10000000,446,120,2000,6.9,44886089,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15000000,0,111,10000,6.9,13034417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,32,97,0,6.9,8378141,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15000000,34,98,664,6.9,353743,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
14000000,213,119,3000,6.9,156645693,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
14000000,0,125,11000,6.9,178406268,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15000000,226,98,0,6.9,68856263,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12000000,160,117,970,6.9,14348123,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14000000,0,115,905,6.9,13640000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12500000,97,109,0,6.9,14060950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,293,78,0,6.9,72217000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,57,118,549,6.9,18761993,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10500000,16,97,0,6.9,38201895,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14000000,32,97,646,6.9,18535191,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,425,117,0,6.9,85300000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000000,65,90,0,6.9,40485039,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10000000,78,109,0,6.9,33000000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10000000,34,106,20000,6.9,1939441,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9500000,43,117,0,6.9,43100000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7217600,147,176,12000,6.9,3047539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8500000,43,125,1000,6.9,29200000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8000000,54,92,0,6.9,8279017,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8000000,14,92,429,6.9,1071240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,36,98,0,6.9,117190,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7900000,21,90,0,6.9,671240,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7500000,88,115,508,6.9,43490057,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7000000,0,109,0,6.9,16901126,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7000000,554,97,311,6.9,233103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6500000,129,116,12000,6.9,2268296,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6000000,44,106,990,6.9,25047631,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8000000,54,144,403,6.9,20400000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5600000,407,141,160,6.9,3064356,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4900000,26,81,0,6.9,56536016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8000000,19,91,0,6.9,12055108,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,12,92,0,6.9,8786715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4000000,21,101,0,6.9,864959,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4000000,234,117,11000,6.9,371897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3800000,29,99,0,6.9,19959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,13,109,0,6.9,2706659,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,174,113,29000,6.9,61094903,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3300000,232,108,0,6.9,2961991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26000000,15000,149,0,6.9,25809813,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2000000,421,100,45000,6.9,14673301,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2000000,22,102,0,6.9,1477002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1000000,87,100,305,6.9,396035,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2500000,234,108,571,6.9,548712,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1000000,0,81,0,6.9,6387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
750000,8,86,307,6.9,5518918,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
400000,100,92,0,6.9,44540956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,107,110,171,6.9,136007,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7000,0,81,0,6.9,2040920,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
245000000,0,148,85000,6.8,200074175,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225000000,188,106,40000,6.8,179020854,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
210000000,420,104,0,6.8,234360014,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
170000000,364,125,30000,6.8,172051787,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000,0,96,0,6.8,137850096,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
150000000,255,135,0,6.8,134518390,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140000000,14000,117,27000,6.8,52792307,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
107000000,0,165,0,6.8,58183966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000000,0,101,11000,6.8,77222184,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
100000000,9,85,0,6.8,58867694,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
100000000,12000,98,18000,6.8,81557479,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120000000,21,95,0,6.8,84037039,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
100000000,0,132,0,6.8,58220776,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
75000000,11,87,36000,6.8,323505540,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
75000000,88,99,11000,6.8,120776832,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68000000,0,124,0,6.8,71069884,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
62000000,0,114,0,6.8,65000000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
55000000,0,156,0,6.8,75530832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66000000,0,132,0,6.8,59035104,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
60000000,7,96,11000,6.8,50807639,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
55000000,81,110,0,6.8,38553833,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
54000000,44,116,0,6.8,108200000,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
70000000,235,104,0,6.8,97680195,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22000000,218,108,9000,6.8,9528092,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48000000,21000,112,0,6.8,95308367,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
48000000,323,113,0,6.8,69304264,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
45000000,293,86,0,6.8,181395380,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
35000000,117,122,0,6.8,31598308,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
50000000,37,109,10000,6.8,51019112,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45000000,0,124,0,6.8,19719930,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
